_id,name,numeric,mcc,mnc,carrier_id,apn,user,server,password,proxy,port,mmsproxy,mmsport,mmsc,authtype,type,current,current1,sim_slot,protocol,roaming_protocol,carrier_enabled,bearer,bearer_bitmask,network_type_bitmask,mvno_type,mvno_match_data,sub_id,profile_id,modem_cognitive,max_conns,wait_time,max_conns_time,mtu,edited,user_visible,user_editable,owned_by,apn_set_id,roaming,skip_464xlat
786,Telenor,24201,242,01,-1,telenor.smart,,,,,,mms-proxy.telenor.no,8080,http://mmsc/,1,"default,supl,mms",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
787,Telenor IMS,24201,242,01,-1,ims,,,,,,,,,-1,ims,,,-1,IPV6,IPV6,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
788,Telenor XCAP,24201,242,01,-1,hos,,,,,,,,,-1,xcap,,,-1,IPV6,IPV6,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
789,Phonero MMS,24201,242,01,-1,mms.phonero.no,Phonero,,1111,,,10.10.10.11,8080,http://mmsc/,-1,mms,,,-1,IP,IP,1,0,0,0,imsi,24201700,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
790,Phonero Internett,24201,242,01,-1,internet.phonero.no,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,imsi,24201700,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
791,NetCom,24202,242,02,-1,netcom,,,,,,212.169.66.4,8080,http://mm/,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
792,Chess MMS,24202,242,02,-1,netcom,mms,,netcom,,,212.169.66.4,8080,http://mm/,1,mms,,,-1,IP,IP,1,0,0,0,imsi,2420256xxxxxxxx,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
793,Chess Internett,24202,242,02,-1,netcom,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,imsi,2420256xxxxxxxx,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
794,Telia Mobil,24202,242,02,-1,telia,,,,,,,,,1,"default,supl",,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
795,Telia MMS,24202,242,02,-1,mms,,,,,,212.169.66.4,8080,http://mm,1,mms,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
796,IMS,24202,242,02,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
797,XCAP,24202,242,02,-1,hos,,,,,,,,,-1,xcap,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
798,Tele2 Internet,24204,242,04,-1,internet.tele2.no,,,,,,193.12.40.14,8080,http://mmsc.tele2.no,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
799,OneCall Internett,24205,242,05,-1,internet,,,,,,,,,1,"default,supl",,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
800,OneCall MMS,24205,242,05,-1,mms,,,,,,10.100.100.100,80,http://mmsc/,1,mms,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
801,XCAP,24205,242,05,-1,hos,,,,,,,,,-1,xcap,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
802,IMS,24205,242,05,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
803,ice.net Internet,24206,242,06,-1,ice.net,,,,,,,,,1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
804,ice.net MMS,24206,242,06,-1,mms.ice.net,,,,,,10.10.10.10,80,http://mms,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
805,IMS,24206,242,06,-1,ims,,,,,,,,,-1,ims,,,-1,IPV6,IPV6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
806,TDC Internet Norway,24208,242,08,-1,internet.no,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
807,TDC MMS Norway,24208,242,08,-1,MMS,,,,,,inetproxy.tdc.dk,8080,http://mmsc.tdc.dk:8002,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
808,ice.net Internet,24214,242,14,-1,ice.net,,,,,,,,,1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
809,ice.net MMS,24214,242,14,-1,mms.ice.net,,,,,,10.10.10.10,80,http://mms,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
810,IMS,24214,242,14,-1,ims,,,,,,,,,-1,ims,,,-1,IPV6,IPV6,1,0,0,0,,,1,0,0,20,0,300,0,0,0,0,1,0,0,-1
811,Lycamobile,24223,242,23,-1,data.lyca-mobile.no,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,Lycamobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
812,DNA Internet,24403,244,03,-1,internet,,,,,,,,,1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
813,DNA MMS,24403,244,03,-1,mms,,,,,,10.1.1.2,8080,http://mmsc.dnafinland.fi,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
814,IMS,24403,244,03,-1,ims,,,,,,,,,-1,ims,,,-1,IPV6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
815,hos,24403,244,03,-1,hos,,,,,,,,,-1,xcap,,,-1,IPV6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
816,DNA Internet,24404,244,04,-1,internet,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
817,DNA MMS,24404,244,04,-1,mms,dna,,mms,,,10.1.1.2,8080,http://mmsc.dnafinland.fi/,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
818,Elisa Internet,24405,244,05,-1,internet,,,,,,,,,1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
819,Elisa MMS,24405,244,05,-1,mms,,,,,,213.161.41.57,80,http://mms.elisa.fi,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
820,Elisa IMS,24405,244,05,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
821,Elisa XCAP,24405,244,05,-1,xcap,,,,,,,,,-1,xcap,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
822,Saunalahti Internet,24405,244,05,-1,internet.saunalahti,,,,,,,,,-1,"default,supl",,,-1,IP,IPV4V6,1,0,0,0,imsi,2440541,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
823,Saunalahti MMS,24405,244,05,-1,mms.saunalahti.fi,,,,,,62.142.4.197,8080,http://mms.saunalahti.fi:8002,-1,mms,,,-1,IP,IP,1,0,0,0,imsi,2440541,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
824,TDC Internet,24410,244,10,-1,internet.song.fi,song@internet,,songnet,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
825,TDC MMS,24410,244,10,-1,mms.song.fi,,,,,,213.161.41.58,80,http://mms.song.fi,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
826,Aina Internet,24412,244,12,-1,internet.aina.fi,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,imsi,24412400,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
827,Aina MMS,24412,244,12,-1,mms.aina.fi,,,,,,10.1.10.2,8080,http://mmsc.aina.fi,1,mms,,,-1,IP,IP,1,0,0,0,imsi,24412400,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
828,DNA Internet,24412,244,12,-1,internet,,,,,,,,,1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
829,DNA MMS,24412,244,12,-1,mms,,,,,,10.1.1.2,8080,http://mmsc.dnafinland.fi,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
830,IMS,24412,244,12,-1,ims,,,,,,,,,-1,ims,,,-1,IPV6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
831,hos,24412,244,12,-1,hos,,,,,,,,,-1,xcap,,,-1,IPV6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
832,DNA Pro Internet,24412,244,12,-1,dnapro.fi,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
833,DNA Pro MMS,24412,244,12,-1,mms.dnapro.fi,,,,,,10.1.1.21,8080,http://mmsc.dnapro.fi/,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
834,TDC Internet Finland,24412,244,12,-1,inet.tdc.fi,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
835,TDC MMS Finland,24412,244,12,-1,mms.tdc.fi,,,,,,10.1.12.2,8080,http://mmsc.tdc.fi,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
836,DNA Internet,24413,244,13,-1,internet,,,,,,,,,1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
837,DNA MMS,24413,244,13,-1,mms,,,,,,10.1.1.2,8080,http://mmsc.dnafinland.fi,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
838,IMS,24413,244,13,-1,ims,,,,,,,,,-1,ims,,,-1,IPV6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
839,hos,24413,244,13,-1,hos,,,,,,,,,-1,xcap,,,-1,IPV6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
840,Ålcom Internet,24414,244,14,-1,internet,,,,,,194.110.177.70,8080,http://mms.amt.aland.fi,1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
841,Saunalahti Internet,24421,244,21,-1,internet.saunalahti,,,,,,,,,1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
842,Saunalahti MMS,24421,244,21,-1,mms.saunalahti.fi,,,,,,62.142.4.197,8080,http://mms.saunalahti.fi:8002,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
843,Telia FI Internet,24491,244,91,-1,internet,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
844,Telia FI MMS,24491,244,91,-1,mms,,,,,,195.156.25.33,8080,http://mms/,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
845,Telia FI IMS,24491,244,91,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
846,SONERA MMS,24491,244,91,-1,wap.sonera.net,,,,,,195.156.25.33,80,http://mms.sonera.fi:8002,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
847,Aina Internet (S),24491,244,91,-1,internet.aina.fi,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,imsi,2449192,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
848,Aina MMS (S),24491,244,91,-1,mediapiste,,,,,,195.156.25.33,80,http://mms.sonera.fi:8002/,1,mms,,,-1,IP,IP,1,0,0,0,imsi,2449192,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
849,Omnitel MMS,24601,246,01,-1,gprs.mms.lt,mms,,mms,,,194.176.32.149,8080,http://mms.omnitel.net:8002/,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
850,Omnitel Internet,24601,246,01,-1,omnitel,omni,,omni,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
851,IMS,24601,246,01,-1,IMS,,,,,,,,,1,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
852,XCAP,24601,246,01,-1,hos,,,,,,,,,-1,xcap,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
853,Bite LT Internet,24602,246,02,-1,internet,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
854,Bite LT MMS,24602,246,02,-1,mms,mms@mms,,mms,,,192.168.150.2,8080,http://mmsc/servlets/mms,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
855,Tele2 LT Internet,24603,246,03,-1,internet.tele2.lt,wap,,wap,,,193.12.40.29,8080,http://mmsc.tele2.lt,1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
856,LMT LTE Internet,24701,247,01,-1,internet.lmt.lv,,,,,,,,http://mmsc.lmt.lv/mmsc,1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
857,IMS,24701,247,01,-1,IMS,,,,,,,,,-1,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,0,1,0,0,-1
858,XCAP,24701,247,01,-1,hos,,,,,,,,,-1,xcap,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
859,Tele2 LV Internet,24702,247,02,-1,internet.tele2.lv,wap,,wap,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
860,Tele2 LV MMS,24702,247,02,-1,mms.tele2.lv,wap,,wap,,,193.12.40.38,8080,http://mmsc.tele2.lv,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
861,Bite LV Internet,24705,247,05,-1,internet,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
862,Bite LV MMS,24705,247,05,-1,mms,mms@mms,,mms,,,192.168.150.2,8080,http://mmsc/servlets/mms,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
863,Bite LV WAP,24705,247,05,-1,wap,,,,213.226.131.133,8080,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
864,EMT Internet,24801,248,01,-1,internet.emt.ee,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
865,EMT MMS,24801,248,01,-1,mms.emt.ee,,,,,,217.71.32.82,8080,http://mms.emt.ee/servlets/mms,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
866,EMT WAP,24801,248,01,-1,wap.emt.ee,,,,217.71.32.236,8080,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
867,EMT IMS,24801,248,01,-1,ims,,,,,,,,,1,ims,,,-1,IPV6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
868,EMT Xcap,24801,248,01,-1,hos,,,,,,,,,1,xcap,,,-1,IPV6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
869,Send,24801,248,01,-1,send.ee,,,,,,217.71.32.82,8080,http://mms.emt.ee/servlets/mms,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,imsi,248010x2,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
870,Send,24801,248,01,-1,send.ee,,,,,,217.71.32.82,8080,http://mms.emt.ee/servlets/mms,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,imsi,248010x3,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
871,Elisa Internet,24802,248,02,-1,internet,,,,,,,,,1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
872,Elisa MMS,24802,248,02,-1,mms,,,,,,194.204.2.6,8000,http://194.150.66.35,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
873,IMS,24802,248,02,-1,IMS,,,,,,,,,1,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
874,XCAP,24802,248,02,-1,XCAP,,,,,,,,,1,xcap,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
875,Elisa WAP,24802,248,02,-1,wap,,,,194.204.2.6,8000,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
876,Tele2 Internet,24803,248,03,-1,internet.tele2.ee,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,imsi,24803005x,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
877,Tele2 MMS,24803,248,03,-1,mms.tele2.ee,,,,,,193.12.40.6,8080,http://mmsc.tele2.ee,-1,mms,,,-1,IP,IP,1,0,0,0,imsi,24803005x,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
878,Tele2 EE LTE,24803,248,03,-1,internet.tele2.ee,,,,,,193.12.40.6,8080,http://mmsc.tele2.ee,-1,mms,,,-1,IP,IP,1,0,0,0,imsi,24803005x,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
879,Tele2 Internet,24803,248,03,-1,internet.tele2.ee,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,imsi,24803000x,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
880,Smart/Ultra MMS,24803,248,03,-1,internet.tele2.ee,,,,,,193.12.40.6,8080,http://mmsc.tele2.ee,-1,mms,,,-1,IP,IP,1,0,0,0,imsi,24803000x,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
881,MTS Internet,25001,250,01,-1,internet.mts.ru,mts,,mts,,,,,,1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
882,MTS MMS,25001,250,01,-1,mms.mts.ru,mts,,mts,,,192.168.192.192,9201,http://mmsc,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
883,MTS IMS,25001,250,01,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
884,Megafon Internet,25002,250,02,-1,internet,gdata,,gdata,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
885,Megafon MMS,25002,250,02,-1,mms,mms,,mms,,,10.10.10.10,8080,http://mmsc:8002,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
886,Megafon IMS,25002,250,02,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
887,Yota Internet,25002,250,02,-1,internet.yota,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,YOTA,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
888,Yota MMS,25002,250,02,-1,mms.yota,,,,,,10.10.10.10,8080,http://mmsc:8002,1,mms,,,-1,IP,IP,1,0,0,0,spn,YOTA,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
889,Letai MMS,25007,250,07,-1,mms,,,,,,mmsc,8080,https://mmsc:8002,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
890,Letai Internet,25007,250,07,-1,internet.letai.ru,,,,,,,,,-1,default,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
891,Yota Internet,25011,250,11,-1,internet.yota,,,,,,,,,-1,default,,,-1,IP,IP,1,0,0,0,spn,YOTA,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
892,Yota MMS,25011,250,11,-1,mms.yota,,,,,,10.10.10.10,8080,http://mmsc:8002,-1,mms,,,-1,IP,IP,1,0,0,0,spn,YOTA,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
893,TELE2 Internet,25020,250,20,-1,internet.tele2.ru,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
894,TELE2 MMS,25020,250,20,-1,mms.tele2.ru,,,,,,193.12.40.65,8080,http://mmsc.tele2.ru,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
895,TELE2 IMS,25020,250,20,-1,ims.tele2.ru,,,,,,,,,-1,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
896,SberMobile Internet,25020,250,20,-1,internet.sberbank-tele.com,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,gid,FA3207FFFFFFFFFFFFFF,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
897,SberMobile MMS,25020,250,20,-1,mms.sberbank-tele.com,,,,,,10.77.36.100,8080,http://mmsc,-1,mms,,,-1,IP,IP,1,0,0,0,gid,FA3207FFFFFFFFFFFFFF,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
898,SberMobile IMS,25020,250,20,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,gid,FA3207FFFFFFFFFFFFFF,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
899,Letai MMS,25027,250,27,-1,mms,,,,,,mmsc,8080,https://mms?:8002,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
900,Letai Internet,25027,250,27,-1,internet.letai.ru,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
901,VODA internet,25028,250,28,-1,vodalte.ru,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
902,Motiv MMS,25035,250,35,-1,mms.ycc.ru,motiv,,motiv,,,172.16.2.10,8080,http://mms.ycc.ru,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
903,Motiv Internet,25035,250,35,-1,inet.ycc.ru,motiv,,motiv,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
904,Motiv IMS,25035,250,35,-1,ims,,,,,,,,,1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
905,Motiv XCAP,25035,250,35,-1,hos,,,,,,,,,1,xcap,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
906,SberMobile Internet,25050,250,50,-1,internet.sberbank-tele.com,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
907,SberMobile MMS,25050,250,50,-1,mms.sberbank-tele.com,,,,,,10.77.36.100,8080,http://mmsc,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
908,SberMobile IMS,25050,250,50,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,0,1,0,0,-1
909,Letai MMS,25054,250,54,-1,mms,,,,,,mmsc,8080,https://mmsc:8002,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
910,Letai Internet,25054,250,54,-1,internet.letai.ru,,,,,,,,,-1,default,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
911,WIFIRE Internet,25059,250,59,-1,internet.nbn,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
912,Beeline Internet,25099,250,99,-1,internet.beeline.ru,beeline,,beeline,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
913,Beeline MMS,25099,250,99,-1,mms.beeline.ru,beeline,,beeline,,,192.168.94.23,8080,http://mms/,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
914,Beeline IMS,25099,250,99,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
915,Beeline XCAP,25099,250,99,-1,xcap.beeline.ru,,,,,,,,,-1,xcap,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
916,Vodafone MMS,25501,255,01,-1,mms,,,,,,192.168.10.10,8080,http://mmsc:8002/,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
917,Vodafone Internet,25501,255,01,-1,internet,,,,,,,,,1,"default,ims,supl,email",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
918,MTS IMS,25001,250,01,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
919,Beeline-internet,25502,255,02,-1,internet.beeline.ua,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
