_id,mnoname,connname,apnname,authtype,subnettype,userauthtype,pfs,ownuritype,ownidentity,remoteuritype,remoteidentity,tunneltype,ipsecencryption,ipsecintegrity,ipsecgroup,ipseclifetime,ipseclifevalue,ikeversion,ikeintegrity,ikeencryption,ikegroup,ikeeaptype,ikelife,ikewindowsize,ikedpdtimeout,ikeconnectiontimeout,ikenatvalue,ikevirtualadaptername,vendorattribute,periodicdpdtimer,mobike,imei,fastreauth,deviceidentity,mtu
299,VZW_US:NorthWest,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,0310028123456701@nai.epc.mnc480.mcc311.3gppnetwork.org,KEY_ID,vzwapp,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,60,tap0,NONE,120,false,DEVICEIMEI,false,false,0
300,VZW_US:NorthWest,internetApn,default,EAP,IPV4V6,false,false,USER_FQDN,0310028123456701@nai.epc.mnc480.mcc311.3gppnetwork.org,KEY_ID,vzwinternet,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,60,tap0,NONE,120,false,DEVICEIMEI,false,false,0
301,VZW_US:NorthWest,emergencyApn,emergency,EAP,IPV6,false,false,USER_FQDN,0310028123456701@nai.epc.mnc480.mcc311.3gppnetwork.org,KEY_ID,vzwemergency,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,60,tap0,P-CSCF-V6,120,false,DEVICEIMEI,false,false,0
302,ATT_US:AIO,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc150.mcc310.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
303,ATT_US:AIO,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc150.mcc310.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
304,ATT_US,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc310.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
305,ATT_US,cbsApn,cbs,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc310.3gppnetwork.org,KEY_ID,nxtgenphone,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
306,ATT_US,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc310.3gppnetwork.org,KEY_ID,nxtgenphone,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
307,ATT_US,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc310.3gppnetwork.org,KEY_ID,nxtgenphone,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
308,ATT_US,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc310.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
309,ATT_US:FN,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc100.mcc313.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
310,ATT_US:FN,cbsApn,cbs,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc100.mcc313.3gppnetwork.org,KEY_ID,firstnet-phone,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
311,ATT_US:FN,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc100.mcc313.3gppnetwork.org,KEY_ID,firstnet-phone,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
312,ATT_US:FN,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc100.mcc313.3gppnetwork.org,KEY_ID,firstnet-phone,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
313,ATT_US:FN,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc100.mcc313.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
314,ATT_US:MVNO,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc310.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
315,ATT_US:MVNO,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc310.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
316,ATT_US:GoogleGC,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc310.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
317,ATT_US:GoogleGC,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc310.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
318,ATT_US:TFN,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc310.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
319,ATT_US:TFN,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc030.mcc310.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
320,ATT_US:LLA,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc790.mcc313.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
321,ATT_US:LLA,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc790.mcc313.3gppnetwork.org,KEY_ID,mms,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
322,ATT_US:LLA,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc790.mcc313.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
323,ATT_US:LLA,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc790.mcc313.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,300,false,NONE,false,false,1300
324,TMobile_US,tmusApn,mms,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc310.mcc210.3gppnetwork.org,KEY_ID,tmus,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,20,epdg0,P-CSCF-V6,0,false,NONE,false,false,0
325,TMobile_US,imsApn,ims,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc310.mcc210.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,20,epdg0,P-CSCF-V6,120,false,NONE,false,false,0
326,TMobile_US,serviceApn,mms,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc310.mcc260.3gppnetwork.org,KEY_ID,service,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,20,epdg0,P-CSCF-V6,0,false,NONE,false,false,0
327,TMobile_US,xcapApn,xcap,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc310.mcc210.3gppnetwork.org,KEY_ID,tmus,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,20,epdg0,P-CSCF-V6,0,false,NONE,false,false,0
328,TMobile_US:TFN,imsApn,ims,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc310.mcc210.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,20,epdg0,P-CSCF-V6,120,false,NONE,false,false,0
329,TMobile_US:TFN,serviceApn,mms,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc310.mcc260.3gppnetwork.org,KEY_ID,service,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,20,epdg0,P-CSCF-V6,0,false,NONE,false,false,0
330,TMobile_US:TFN,tmusApn,mms,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc310.mcc210.3gppnetwork.org,KEY_ID,tmus,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,20,epdg0,P-CSCF-V6,0,false,NONE,false,false,0
331,TMobile_US:LAB,tmusApn,mms,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc310.mcc310.3gppnetwork.org,KEY_ID,tmus,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,20,epdg0,P-CSCF-V6,0,false,NONE,false,false,0
332,TMobile_US:LAB,imsApn,ims,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc310.mcc310.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,20,epdg0,P-CSCF-V6,120,false,NONE,false,false,0
333,TMobile_US:LAB,xcapApn,xcap,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc310.mcc210.3gppnetwork.org,KEY_ID,tmus,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,20,epdg0,P-CSCF-V6,0,false,NONE,false,false,0
334,GenericIR92_US,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,0311370123456701@nai.epc.mnc370.mcc311.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_ANY,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_ANY,IKE_GROUP_ANY,EAP_METHOD_AKA,86400,1,60,10,60,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
335,GenericIR92_US,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,0311370123456701@nai.epc.mnc370.mcc311.3gppnetwork.org,KEY_ID,service,IPSEC_RAC,IPSEC_ENCRYPTION_ANY,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_ANY,IKE_GROUP_ANY,EAP_METHOD_AKA,86400,1,60,10,60,tap0,NONE,120,false,NONE,false,false,0
336,GenericIR92_US,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,0311370123456701@nai.epc.mnc370.mcc311.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_ANY,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_ANY,IKE_GROUP_ANY,EAP_METHOD_AKA,86400,1,60,10,60,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
337,GenericIR92_US,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,0311370123456701@nai.epc.mnc370.mcc311.3gppnetwork.org,KEY_ID,service,IPSEC_RAC,IPSEC_ENCRYPTION_ANY,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_ANY,IKE_GROUP_ANY,EAP_METHOD_AKA,86400,1,60,10,60,tap0,NONE,120,false,NONE,false,false,0
338,GenericIR92_US:NexTech,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,0311370123456701@nai.epc.mnc370.mcc311.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_ANY,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_ANY,IKE_GROUP_ANY,EAP_METHOD_AKA,86400,1,60,10,60,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
339,GenericIR92_US:NexTech,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,0311370123456701@nai.epc.mnc370.mcc311.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_ANY,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_ANY,IKE_GROUP_ANY,EAP_METHOD_AKA,86400,1,60,10,60,tap0,NONE,120,false,NONE,false,false,0
340,GenericIR92_US:NexTech,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,0311370123456701@nai.epc.mnc370.mcc311.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_ANY,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_ANY,IKE_GROUP_ANY,EAP_METHOD_AKA,86400,1,60,10,60,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
341,GenericIR92_US:NexTech,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,0311370123456701@nai.epc.mnc370.mcc311.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_ANY,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_ANY,IKE_GROUP_ANY,EAP_METHOD_AKA,86400,1,60,10,60,tap0,NONE,120,false,NONE,false,false,0
342,GCI_US,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,0311370123456701@nai.epc.mnc370.mcc311.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_ANY,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_ANY,IKE_GROUP_ANY,EAP_METHOD_AKA,86400,1,60,10,60,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
